N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익
1360.0,HANARO 코스닥150,12825.0,30.0,-0.23%,0.0,,,
1361.0,KB CSI 500 ETN,9610.0,70.0,-0.72%,0.0,,,
1362.0,비케이탑스,904.0,0.0,0.00%,500.0,319.0,975.0,-96.0
1363.0,신한 인버스 코스닥 150 선물 ETN,9595.0,50.0,+0.52%,0.0,,,
1364.0,TIGER KRX2차전지K-뉴딜레버리지,9350.0,570.0,-5.75%,0.0,,,
1365.0,미래에셋 인버스 코스닥150 선물 ETN,9575.0,35.0,+0.37%,0.0,,,
1366.0,SOL 미국배당다우존스(H),10065.0,45.0,+0.45%,0.0,,,
1367.0,신한 K200 USD 선물 바이셀 ETN,9560.0,0.0,0.00%,0.0,,,
1368.0,KBSTAR 200선물레버리지,14660.0,330.0,+2.30%,0.0,,,
1369.0,KODEX K-친환경선박액티브,9970.0,110.0,+1.12%,0.0,,,
1370.0,TIGER 원유선물인버스(H),3525.0,145.0,-3.95%,0.0,,,
1371.0,TIGER 미국나스닥100TR채권혼합Fn,10750.0,15.0,+0.14%,0.0,,,
1372.0,삼성 인버스 2X 항셍테크 ETN(H),9385.0,345.0,-3.55%,0.0,,,
1373.0,QV 인버스 레버리지 WTI원유 선물 ETN(H),125.0,10.0,-7.41%,0.0,,,
1374.0,ACE 아시아TOP50S&P,12500.0,200.0,+1.63%,0.0,,,
1375.0,미래에셋 코스닥150 선물 ETN,9310.0,85.0,+0.92%,0.0,,,
1376.0,TIGER 코스피고배당,13445.0,95.0,+0.71%,0.0,,,
1377.0,TIGER 코스닥150바이오테크,7790.0,80.0,-1.02%,0.0,,,
1378.0,코리아써우,6240.0,90.0,+1.46%,500.0,,,
1379.0,KBSTAR 미국S&P원유생산기업(합성 H),5590.0,95.0,+1.73%,0.0,,,
1380.0,메리츠 미국 인플레이션 국채 ETN(H),9215.0,0.0,0.00%,0.0,,,
1381.0,하이트진로2우B,16280.0,10.0,+0.06%,5000.0,,,
1382.0,TRUE 인버스 2X 금 선물 ETN,18265.0,400.0,+2.24%,0.0,,,
1383.0,삼성중공우,159000.0,400.0,-0.25%,1000.0,,,
1384.0,에셋플러스 코리아플랫폼액티브,7290.0,25.0,+0.34%,0.0,,,
1385.0,신한 코스닥 150 ETN,9020.0,180.0,+2.04%,0.0,,,
1386.0,NPC우,3410.0,110.0,+3.33%,500.0,,,
1387.0,QV 레버리지 은 선물 ETN(H),17980.0,0.0,0.00%,0.0,,,
1388.0,ACE 코스닥150,12825.0,150.0,-1.16%,0.0,,,
1389.0,신한 레버리지 구리 선물 ETN,17895.0,140.0,+0.79%,0.0,,,
1390.0,메리츠 레버리지 은 선물 ETN(H),17890.0,60.0,-0.33%,0.0,,,
1391.0,ACE 러시아MSCI(합성),9590.0,0.0,0.00%,0.0,,,
1392.0,KBSTAR 차이나HSCEI(H),8010.0,215.0,+2.76%,0.0,,,
1393.0,ACE 중장기국공채액티브,98935.0,75.0,-0.08%,0.0,,,
1394.0,KODEX 아시아반도체공급망exChina액티브,10615.0,130.0,+1.24%,0.0,,,
1395.0,코오롱글로벌우,23600.0,100.0,+0.43%,5000.0,,,
1396.0,TRUE 인버스 2X 유로스탁스50 ETN(H) B,17145.0,610.0,-3.44%,0.0,,,
1397.0,TIGER 차이나항셍테크레버리지(합성 H),7155.0,220.0,+3.17%,0.0,,,
1398.0,신한 블룸버그 2X 천연가스 선물 ETN(H),1140.0,15.0,+1.33%,0.0,,,
1399.0,KB 블룸버그 레버리지 천연가스선물 ETN(H),1140.0,20.0,+1.79%,0.0,,,
1400.0,미래에셋 코스피200 선물 ETN,8530.0,125.0,+1.49%,0.0,,,
1401.0,대신 밀 선물 ETN(H),8495.0,210.0,+2.53%,0.0,,,
1402.0,LX홀딩스1우,11570.0,70.0,-0.60%,1000.0,,,
1403.0,ACE 친환경자동차밸류체인액티브,11275.0,10.0,-0.09%,0.0,,,
1404.0,삼양홀딩스우,55600.0,400.0,+0.72%,5000.0,,,
1405.0,KODEX 미국나스닥100(H),10900.0,150.0,+1.40%,0.0,,,
1406.0,TIGER 200 에너지화학,15925.0,165.0,+1.05%,0.0,,,
1407.0,신한 코스피 200 ETN,8410.0,75.0,+0.90%,0.0,,,
1408.0,KBSTAR 200선물인버스,5950.0,60.0,-1.00%,0.0,,,
1409.0,HANARO Fn K-게임,5190.0,50.0,+0.97%,0.0,,,
1410.0,KODEX Fn시스템반도체,8275.0,100.0,+1.22%,0.0,,,
1411.0,KODEX TDF2050액티브,11005.0,80.0,+0.73%,0.0,,,
1412.0,삼성 S&P500 VIX S/T 선물 ETN,16505.0,595.0,-3.48%,0.0,,,
1413.0,KOSEF 미국달러선물레버리지,12050.0,55.0,-0.45%,0.0,,,
1414.0,마이티 다이나믹퀀트액티브,11370.0,135.0,+1.20%,0.0,,,
1415.0,에이리츠,3665.0,25.0,+0.69%,5000.0,8.0,893.0,-19.0
1416.0,코오롱우,15140.0,10.0,+0.07%,5000.0,,,
1417.0,TRUE FTSE100 ETN,16240.0,35.0,+0.22%,0.0,,,
1418.0,QV 미국 IT TOP5 ETN(H),23200.0,385.0,+1.69%,0.0,,,
1419.0,TRUE 레버리지 구리 선물 ETN,16195.0,0.0,0.00%,0.0,,,
1420.0,KB 레버리지 KOSDAQ 150 선물 ETN,32385.0,0.0,0.00%,0.0,,,
1421.0,TIGER 일본엔선물,9515.0,20.0,-0.21%,0.0,,,
1422.0,KODEX 다우존스미국리츠(H),11525.0,255.0,+2.26%,0.0,,,
1423.0,메리츠 인버스 2X 금 선물 ETN(H),16090.0,300.0,+1.90%,0.0,,,
1424.0,KODEX 미국S&P500(H),10040.0,95.0,+0.96%,0.0,,,
1425.0,TIGER 유로스탁스배당30,11465.0,5.0,-0.04%,0.0,,,
1426.0,신한 인버스 WTI원유 선물 ETN(H),3205.0,145.0,-4.33%,0.0,,,
1427.0,메리츠 미국레버리지 인플레이션국채ETN(H),7985.0,45.0,-0.56%,0.0,,,
1428.0,한화우,33150.0,50.0,-0.15%,5000.0,,,
1429.0,SOL 국고채3년,103340.0,160.0,-0.15%,0.0,,,
1430.0,KBSTAR 미국S&P500(H),10525.0,100.0,+0.96%,0.0,,,
1431.0,ARIRANG ESG성장주액티브,7860.0,35.0,+0.45%,0.0,,,
1432.0,TIGER K게임,9500.0,45.0,+0.48%,0.0,,,
1433.0,KB 인버스 2X KOSDAQ 150 선물 ETN,10390.0,155.0,+1.51%,0.0,,,
1434.0,FOCUS KRX300,15555.0,0.0,0.00%,0.0,,,
1435.0,KODEX 필수소비재,7065.0,75.0,+1.07%,0.0,,,
1436.0,일정실업,12900.0,0.0,0.00%,5000.0,311.0,322.0,-87.0
1437.0,QV 인버스 레버리지 금 선물 ETN(H),15455.0,0.0,0.00%,0.0,,,
1438.0,KODEX 배당성장,12875.0,75.0,+0.59%,0.0,,,
1439.0,TRUE S&P500 VIX S/T 선물 ETN(H),15405.0,500.0,-3.14%,0.0,,,
1440.0,ARIRANG 미국다우존스고배당주(합성 H),14950.0,40.0,+0.27%,0.0,,,
1441.0,TIGER LG그룹+펀더멘털,9325.0,130.0,+1.41%,0.0,,,
1442.0,메리츠 인버스 2X 국채30년 ETN,15250.0,155.0,+1.03%,0.0,,,
1443.0,KB 레버리지 항셍테크 선물 ETN(H) B,15195.0,320.0,+2.15%,0.0,,,
1444.0,TIGER MSCI KOREA ESG리더스,8700.0,90.0,+1.05%,0.0,,,
1445.0,TRUE 인버스 2X 은 선물 ETN,15135.0,170.0,-1.11%,0.0,,,
1446.0,미래에셋 인버스 2X 은 선물 ETN,15070.0,125.0,-0.82%,0.0,,,
1447.0,TIGER TSMC밸류체인FACTSET,9410.0,95.0,+1.02%,0.0,,,
1448.0,신한 인버스 2X 코스피 200 선물 ETN,14945.0,280.0,-1.84%,0.0,,,
1449.0,삼성 인버스 2X 코스피200 선물 ETN,14915.0,345.0,-2.26%,0.0,,,
1450.0,신한 인버스 2X 구리 선물 ETN,2980.0,45.0,-1.49%,0.0,,,
1451.0,SOL 코스닥150,12590.0,85.0,-0.67%,0.0
1452.0,ACE 엔비디아채권혼합블룸버그,12340.0,85.0,+0.69%,0.0
1453.0,메리츠 S&P 유럽탄소배출권 선물 ETN,14805.0,70.0,-0.47%,0.0
1454.0,미래에셋 S&P 유럽탄소배출권 선물 ETN,14790.0,135.0,-0.90%,0.0
1455.0,유유제약1우,6510.0,70.0,+1.09%,1000.0
1456.0,KODEX 보험,7760.0,120.0,+1.57%,0.0
1457.0,KBSTAR 글로벌메타버스Moorgate,8370.0,90.0,+1.09%,0.0
1458.0,KODEX 200동일가중,10450.0,80.0,+0.77%,0.0
1459.0,KODEX 코스닥150롱코스피200숏선물,9735.0,155.0,-1.57%,0.0
1460.0,TIGER 단기선진하이일드(합성 H),12155.0,45.0,-0.37%,0.0
1461.0,KODEX 운송,4550.0,0.0,0.00%,0.0
1462.0,삼성 레버리지 구리 선물 ETN(H),14490.0,205.0,+1.44%,0.0
1463.0,미래에셋 인버스 2X 옥수수 선물 ETN,14445.0,410.0,-2.76%,0.0
1464.0,메리츠 레버리지 구리 선물 ETN(H),14400.0,190.0,+1.34%,0.0
1465.0,KBSTAR 국채선물3년,51880.0,160.0,-0.31%,0.0
1466.0,TIMEFOLIO 이노베이션액티브,8405.0,150.0,-1.75%,0.0
1467.0,KBSTAR 채권혼합,59370.0,265.0,+0.45%,0.0
1468.0,KOSEF 미국달러선물인버스2X,5930.0,35.0,+0.59%,0.0
1469.0,대신 S&P 인버스 WTI원유 선물 ETN,14225.0,945.0,-6.23%,0.0
1470.0,KODEX 200exTOP,10920.0,0.0,0.00%,0.0
1471.0,신한 FnGuide 폐기물처리 ETN,7070.0,95.0,+1.36%,0.0
1472.0,TIGER 미국달러선물레버리지,12805.0,45.0,-0.35%,0.0
1473.0,TIGER AI코리아그로스액티브,11735.0,45.0,+0.38%,0.0
1474.0,하나 레버리지 구리 선물 ETN(H),14060.0,0.0,0.00%,0.0
1475.0,QV 레버리지 구리 선물 ETN(H),14050.0,0.0,0.00%,0.0
1476.0,KB 인버스 2X 나스닥 100 ETN,7020.0,220.0,-3.04%,0.0
1477.0,KBSTAR V&S셀렉트밸류채권혼합,11700.0,40.0,+0.34%,0.0
1478.0,대신 철광석 선물 ETN(H) B,13965.0,0.0,0.00%,0.0
1479.0,ARIRANG 선진국MSCI(합성 H),11060.0,40.0,+0.36%,0.0
1480.0,ACE 일본Nikkei225(H),19745.0,180.0,+0.92%,0.0
1481.0,메리츠 S&P 유럽탄소배출권 선물 ETN(H),13815.0,0.0,0.00%,0.0
1482.0,메리츠 인버스 2X 대표 농산물 선물 ETN(H),13805.0,655.0,-4.53%,0.0
1483.0,KBSTAR 글로벌클린에너지S&P,9200.0,95.0,+1.04%,0.0
1484.0,FOCUS ESG리더스,9855.0,65.0,+0.66%,0.0
1485.0,TRUE S&P 유럽탄소배출권 선물 ETN(H),13785.0,0.0,0.00%,0.0
1486.0,미래에셋 인버스 미디어엔터 Core5 ETN,13765.0,95.0,+0.69%,0.0
1487.0,삼성 인버스 2X 구리 선물 ETN(H),2750.0,20.0,-0.72%,0.0
1488.0,한진칼우,25550.0,950.0,+3.86%,2500.0
1489.0,ACE 미국다우존스리츠(합성 H),76035.0,1740.0,+2.34%,0.0
1490.0,TRUE 인버스 2X 플래티넘 선물 ETN,13685.0,195.0,-1.40%,0.0
1491.0,TIGER 글로벌자원생산기업(합성 H),15185.0,145.0,+0.96%,0.0
1492.0,ARIRANG 우주항공&UAM iSelect,10510.0,65.0,+0.62%,0.0
1493.0,KODEX 200가치저변동,9600.0,135.0,+1.43%,0.0
1494.0,FOCUS AI코리아액티브,11170.0,230.0,+2.10%,0.0
1495.0,KODEX Fn Top10동일가중,7880.0,30.0,+0.38%,0.0
1496.0,KBSTAR 헬스케어채권혼합,11100.0,90.0,-0.80%,0.0
1497.0,메리츠 인버스 2X 은 선물 ETN(H),13275.0,65.0,-0.49%,0.0
1498.0,KOSEF 코스닥150,6310.0,70.0,-1.10%,0.0
1499.0,신한 인버스 옥수수 선물 ETN(H),6610.0,80.0,-1.20%,0.0
1500.0,QV 인버스 레버리지 은 선물 ETN(H),13215.0,95.0,-0.71%,0.0
1501.0,티와이홀딩스우,10520.0,10.0,-0.09%,500.0
1502.0,TRUE 레버리지 유로스탁스50 ETN(H) B,13200.0,435.0,+3.41%,0.0
1503.0,JW중외제약2우B,64100.0,200.0,+0.31%,2500.0
1504.0,메리츠 인버스 2X 미국채10년 ETN(H),13185.0,195.0,+1.50%,0.0
1505.0,TIGER 우량가치,10975.0,110.0,+1.01%,0.0
1506.0,KODEX 미국S&P500산업재(합성),22800.0,0.0,0.00%,0.0
1507.0,ACE 골드선물 레버리지(합성 H),18630.0,5.0,+0.03%,0.0
1508.0,신한 USD K200 선물 바이셀 ETN,6505.0,0.0,0.00%,0.0
1509.0,KODEX 기계장비,6440.0,65.0,-1.00%,0.0
1510.0,KB 인버스 2X 항셍테크 선물 ETN,13005.0,530.0,-3.92%,0.0
1511.0,TRUE 금 선물 ETN,13005.0,0.0,0.00%,0.0
1512.0,BNK 주주가치액티브,11775.0,95.0,+0.81%,0.0
1513.0,삼성 인버스 HSCEI ETN(H),12930.0,0.0,0.00%,0.0
1514.0,KBSTAR 국채선물10년인버스,52910.0,60.0,+0.11%,0.0
1515.0,HANARO Fn K-반도체,8065.0,100.0,+1.26%,0.0
1516.0,하나 인버스 2X 옥수수 선물 ETN(H),12835.0,325.0,-2.47%,0.0
1517.0,KB 레버리지 KOSPI 200 선물 ETN,25670.0,615.0,+2.45%,0.0
1518.0,메리츠 인버스 국채30년 ETN,12830.0,65.0,+0.51%,0.0
1519.0,TIGER 200 금융,6045.0,155.0,+2.63%,0.0
1520.0,KODEX KRX300레버리지,12695.0,225.0,+1.80%,0.0
1521.0,KODEX 미국나스닥100선물인버스(H),11380.0,155.0,-1.34%,0.0
1522.0,TIGER 200 철강소재,8805.0,25.0,-0.28%,0.0
1523.0,삼성 인버스 2X HSCEI ETN(H),12500.0,740.0,-5.59%,0.0
1524.0,VITA MZ소비액티브,8055.0,65.0,-0.80%,0.0
1525.0,대신 인버스 밀 선물 ETN(H),12460.0,355.0,-2.77%,0.0
1526.0,KODEX 최소변동성,10355.0,75.0,+0.73%,0.0
1527.0,ACE 글로벌메타버스테크액티브,7300.0,85.0,+1.18%,0.0
1528.0,신한 FnGuide 메타버스 ETN,6185.0,35.0,+0.57%,0.0
1529.0,KODEX 3대농산물선물(H),11735.0,235.0,+2.04%,0.0
1530.0,신한 인버스 콩 선물 ETN(H),6150.0,15.0,-0.24%,0.0
1531.0,태양금속우,3720.0,60.0,+1.64%,500.0
1532.0,ACE 일본TOPIX레버리지(H),24495.0,85.0,+0.35%,0.0
1533.0,삼성 인버스 항셍테크 ETN(H),12225.0,205.0,-1.65%,0.0
1534.0,메리츠 인버스 2X 미국채30년 ETN(H),12200.0,300.0,+2.52%,0.0
1535.0,TRUE 인버스 베트남 VN30 선물 ETN(H),12175.0,0.0,0.00%,0.0
1536.0,KBSTAR 중국MSCI China(H),8360.0,160.0,+1.95%,0.0
1537.0,신한 인버스 금 선물 ETN(H),6050.0,45.0,+0.75%,0.0
1538.0,KBSTAR 삼성그룹Top3채권혼합블룸버그,10060.0,5.0,+0.05%,0.0
1539.0,HANARO KOFR금리액티브(합성),100535.0,10.0,+0.01%,0.0
1540.0,KOSEF 고배당,8545.0,90.0,+1.06%,0.0
1541.0,KOSEF 미국S&P500,10870.0,70.0,+0.65%,0.0
1542.0,TIMEFOLIO 탄소중립액티브,11865.0,240.0,-1.98%,0.0
1543.0,ARIRANG 고배당주채권혼합,10765.0,25.0,+0.23%,0.0
1544.0,TRUE S&P500 양매도 4% OTM ETN(H),11820.0,0.0,0.00%,0.0
1545.0,KODEX MSCI KOREA ESG유니버설,9815.0,105.0,+1.08%,0.0
1546.0,HANARO 글로벌탄소배출권선물ICE(합성),11710.0,60.0,-0.51%,0.0
1547.0,메리츠 인버스 미국채10년 ETN(H),11690.0,60.0,+0.52%,0.0
1548.0,TRUE 인버스 플래티넘 선물 ETN,11640.0,100.0,-0.85%,0.0
1549.0,신한 달러인덱스 선물 ETN(H),11605.0,10.0,+0.09%,0.0
1550.0,삼양사우,31250.0,3050.0,+10.82%,5000.0
1551.0,ACE 멕시코MSCI(합성),14410.0,30.0,-0.21%,0.0
1552.0,대덕1우,9450.0,30.0,-0.32%,500.0
1553.0,ARIRANG S&P글로벌인프라,14285.0,155.0,+1.10%,0.0
1554.0,삼성 인버스 코스피 200 선물 ETN,11415.0,145.0,-1.25%,0.0
1555.0,KB 레버리지 금 선물 ETN(H),22740.0,540.0,-2.32%,0.0
1556.0,신한 인버스 구리 선물 ETN(H),5680.0,20.0,-0.35%,0.0
1557.0,메리츠 인버스 미국채30년 ETN(H),11315.0,110.0,+0.98%,0.0
1558.0,KODEX Fn K-뉴딜디지털플러스,9420.0,25.0,+0.27%,0.0
1559.0,TIMEFOLIO Korea플러스배당액티브,10090.0,5.0,+0.05%,0.0
1560.0,미래에셋 FnGuide 부산엑스포 추가수익 ETN,11280.0,0.0,0.00%,0.0
1561.0,TIGER 일본TOPIX(합성 H),17605.0,125.0,+0.72%,0.0
1562.0,TRUE 유로스탁스50 양매도 5% OTM ETN(H),11225.0,0.0,0.00%,0.0
1563.0,KOSEF 차이나A50커넥트MSCI,9340.0,40.0,-0.43%,0.0
1564.0,미래에셋 인도네시아 Top5 ETN,11195.0,105.0,-0.93%,0.0
1565.0,ARIRANG 우량회사채50 1년,111775.0,0.0,0.00%,0.0
1566.0,메리츠 레버리지 국채5년 ETN,11155.0,25.0,-0.22%,0.0
1567.0,KODEX 구리선물(H),6960.0,5.0,+0.07%,0.0
1568.0,메리츠 대표 농산물 선물 ETN(H),11130.0,250.0,+2.30%,0.0
1569.0,TRUE 인버스 은 선물 ETN,11120.0,60.0,-0.54%,0.0
1570.0,신한 인버스 Russell 2000 ETN,11110.0,0.0,0.00%,0.0
1571.0,넥센우,3070.0,25.0,+0.82%,500.0
1572.0,삼성 금 선물 ETN(H),11030.0,105.0,-0.94%,0.0
1573.0,ACE 미국달러단기채권액티브,10020.0,10.0,-0.10%,0.0
1574.0,메리츠 금 선물 ETN(H),11020.0,125.0,-1.12%,0.0
1575.0,하나 S&P 레버리지 WTI원유 선물 ETN,11020.0,815.0,+7.99%,0.0
1576.0,신한 블룸버그 레버리지 WTI원유 선물 ETN,11010.0,840.0,+8.26%,0.0
1577.0,삼성 레버리지 항셍테크 ETN(H),1835.0,50.0,+2.80%,0.0
1578.0,TRUE 은 선물 ETN,11000.0,65.0,-0.59%,0.0
1579.0,파워 코스피100,24995.0,330.0,+1.34%,0.0
1580.0,QV 블룸버그 2X WTI원유선물 ETN,10980.0,800.0,+7.86%,0.0
1581.0,TRUE 인버스 HSCEI ETN(H) B,10970.0,280.0,-2.49%,0.0
1582.0,SOL KRX300,15605.0,165.0,+1.07%,0.0
1583.0,신한 인버스 2X 미국달러 선물 ETN,5435.0,5.0,+0.09%,0.0
1584.0,TIGER KRX300,15485.0,95.0,+0.62%,0.0
1585.0,JW중외제약우,32300.0,200.0,+0.62%,2500.0
1586.0,KBSTAR 국채선물5년추종,48615.0,165.0,-0.34%,0.0
1587.0,메리츠 인버스 2X 국채10년 ETN,10775.0,15.0,+0.14%,0.0
1588.0,TRUE 인버스 금 선물 ETN,10760.0,0.0,0.00%,0.0
1589.0,미래에셋 천연가스 선물 ETN(H),2680.0,30.0,+1.13%,0.0
1590.0,KODEX 미국S&P500필수소비재,10685.0,20.0,-0.19%,0.0
1591.0,메리츠 국채5년 ETN,10685.0,0.0,0.00%,0.0
1592.0,메리츠 인버스 구리 선물 ETN(H),10670.0,0.0,0.00%,0.0
1593.0,QV S&P500 버퍼10% 3월 ETN(H),10650.0,200.0,+1.91%,0.0
1594.0,TIGER 배당성장,16120.0,155.0,+0.97%,0.0
1595.0,KODEX 미국S&P500헬스케어,10630.0,110.0,-1.02%,0.0
1596.0,에셋플러스 코리아대장장이액티브,10625.0,30.0,+0.28%,0.0
1597.0,KB KRX ESG Eco ETN,10590.0,120.0,+1.15%,0.0
1598.0,메리츠 인버스 국채10년 ETN,10590.0,5.0,+0.05%,0.0
1599.0,메리츠 레버리지 국채3년 ETN,10590.0,15.0,-0.14%,0.0
1600.0,삼성 인버스 구리 선물 ETN(H),10575.0,120.0,-1.12%,0.0
1601.0,QV S&P500 버퍼10% 6월 ETN(H),10570.0,270.0,+2.62%,0.0
1602.0,KOSEF 물가채KIS,105590.0,255.0,-0.24%,0.0
1603.0,KODEX 미국S&P500경기소비재,10540.0,175.0,+1.69%,0.0
1604.0,KODEX KTOP30,17545.0,180.0,+1.04%,0.0
1605.0,QV US 500 월간레버리지 ETN(H),21045.0,0.0,0.00%,0.0
1606.0,KODEX 미국S&P500금융,10505.0,20.0,+0.19%,0.0
1607.0,QV S&P500 버퍼10% 12월 ETN(H),10500.0,220.0,+2.14%,0.0
1608.0,KB S&P 유럽탄소배출권 선물 ETN(H),10490.0,0.0,0.00%,0.0
1609.0,TRUE 레버리지 베트남 VN30 선물 ETN(H),10420.0,95.0,+0.92%,0.0
1610.0,TIGER 한중전기차(합성),10960.0,100.0,-0.90%,0.0
1611.0,TIGER 200커버드콜ATM,8675.0,80.0,+0.93%,0.0
1612.0,메리츠 국채3년 ETN,10400.0,0.0,0.00%,0.0
1613.0,대신 인버스 2X 코스닥 150 선물 ETN,10385.0,110.0,+1.07%,0.0
1614.0,ACE 싱가포르리츠,12975.0,160.0,+1.25%,0.0
1615.0,메리츠 3X 레버리지 국채5년 ETN,20755.0,115.0,-0.55%,0.0
1616.0,KTOP 코스피50,23035.0,115.0,+0.50%,0.0
1617.0,ARIRANG 200선물인버스2X,5455.0,130.0,-2.33%,0.0
1618.0,메리츠 3X 레버리지 국채10년 ETN,20710.0,70.0,-0.34%,0.0
1619.0,메리츠 은 선물 ETN(H),10350.0,20.0,-0.19%,0.0
1620.0,성신양회우,14070.0,230.0,+1.66%,5000.0
1621.0,메리츠 블룸버그 레버리지 WTI선물 ETN(H),10335.0,800.0,+8.39%,0.0
1622.0,KB S&P 레버리지 WTI원유 선물 ETN(H),10315.0,790.0,+8.29%,0.0
1623.0,삼성 은 선물 ETN(H),10315.0,30.0,+0.29%,0.0
1624.0,KODEX 미국클린에너지나스닥,7935.0,165.0,+2.12%,0.0
1625.0,메리츠 3X 레버리지 국채3년 ETN,20570.0,45.0,-0.22%,0.0
1626.0,KODEX 일본TOPIX100,17110.0,140.0,-0.81%,0.0
1627.0,하나 인버스 2X 코스닥150 선물 ETN,10255.0,20.0,-0.19%,0.0
1628.0,KBSTAR KRX300,15750.0,65.0,+0.41%,0.0
1629.0,대신 3X 레버리지 국채10년 ETN,20410.0,0.0,0.00%,0.0
1630.0,삼성 인버스 2X 은 선물 ETN(H),1020.0,0.0,0.00%,0.0
1631.0,TRUE 구리 선물 ETN,10180.0,0.0,0.00%,0.0
1632.0,SOL 24-06 국고채액티브,101785.0,140.0,-0.14%,0.0
1633.0,SK증권우,2590.0,10.0,-0.38%,500.0
1634.0,TRUE 플래티넘 선물 ETN,10100.0,30.0,-0.30%,0.0
1635.0,대신 국채10년 ETN,10075.0,0.0,0.00%,0.0
1636.0,KOSEF 미국나스닥100(H),11155.0,150.0,+1.36%,0.0
1637.0,QV iSelect-WG 그린에너지 ESG ETN,10005.0,0.0,0.00%,0.0
1638.0,TRUE FnGuide IoT ETN,10005.0,15.0,+0.15%,0.0
1639.0,KBSTAR 미국고정배당우선증권ICE TR,9510.0,100.0,-1.04%,0.0
1640.0,삼성 KRX 2차전지 K-뉴딜 ETN,9985.0,215.0,-2.11%,0.0
1641.0,KODEX 미국S&P바이오(합성),24570.0,610.0,+2.55%,0.0
1642.0,에셋플러스 글로벌대장장이액티브,10600.0,60.0,+0.57%,0.0
1643.0,대신 인버스 국채10년 ETN,9940.0,0.0,0.00%,0.0
1644.0,하나 인버스 2X 콩 선물 ETN(H),9935.0,345.0,-3.36%,0.0
1645.0,ACE 원자력테마딥서치,11035.0,60.0,+0.55%,0.0
1646.0,KOSEF 국고채10년레버리지,109685.0,475.0,-0.43%,0.0
1647.0,하나 iSelect-WG 탄소중립 ESG ETN,9865.0,0.0,0.00%,0.0
1648.0,마이다스 KoreaStock액티브,18790.0,125.0,+0.67%,0.0
1649.0,HANARO 탄소효율그린뉴딜,8215.0,80.0,+0.98%,0.0
1650.0,메리츠 인버스 3X 국채3년 ETN,19685.0,35.0,+0.18%,0.0
1651.0,TRUE 인버스 2X S&P500 선물 ETN(H),1965.0,30.0,-1.50%,0.0
1652.0,KB 인버스 2X 구리 선물 ETN(H),19600.0,160.0,-0.81%,0.0
1653.0,KB 인버스 2X S&P 500 선물 ETN,9780.0,180.0,-1.81%,0.0
1654.0,대신 S&P500 VIX S/T 선물 ETN,9780.0,265.0,-2.64%,0.0
1655.0,대신 인버스 3X 국채10년 ETN,19540.0,0.0,0.00%,0.0
1656.0,미래에셋 인도네시아 금속&에너지 Top5 ETN,9760.0,345.0,-3.41%,0.0
1657.0,DB하이텍1우,86500.0,200.0,-0.23%,5000.0
1658.0,메리츠 인버스 3X 국채5년 ETN,19390.0,65.0,+0.34%,0.0
1659.0,메리츠 인버스 국채5년 ETN,9650.0,5.0,+0.05%,0.0
1660.0,메리츠 인버스 2X 국채3년 ETN,9645.0,0.0,0.00%,0.0
1661.0,삼성 인버스 코스닥 150 선물 ETN,9615.0,125.0,+1.32%,0.0
1662.0,KOSEF 미국달러선물인버스,8970.0,5.0,+0.06%,0.0
1663.0,TIGER 유로스탁스레버리지(합성 H),9570.0,130.0,+1.38%,0.0
1664.0,메리츠 인버스 3X 국채10년 ETN,19070.0,40.0,+0.21%,0.0
1665.0,삼성 인버스 나스닥 100 ETN(H),9530.0,115.0,-1.19%,0.0
1666.0,삼성 인버스 China A50 선물 ETN(H),9510.0,100.0,-1.04%,0.0
1667.0,KODEX Fn웹툰&드라마,4980.0,5.0,-0.10%,0.0
1668.0,KODEX MSCI Korea,15765.0,220.0,+1.42%,0.0
1669.0,하나 인버스 코스닥150 선물 ETN,9455.0,60.0,-0.63%,0.0
1670.0,삼성 나스닥 100 ETN(H),9445.0,165.0,+1.78%,0.0
1671.0,TIGER 한중반도체(합성),11110.0,140.0,-1.24%,0.0
1672.0,KODEX 혁신기술테마액티브,11785.0,95.0,+0.81%,0.0
1673.0,미래에셋 인버스 에너지화학 Core5 ETN,4675.0,45.0,-0.95%,0.0
1674.0,KODEX 미국ETF산업Top10 Indxx,10995.0,165.0,+1.52%,0.0
1675.0,TRUE 블룸버그 인도네시아 대표원자재 ETN,9345.0,475.0,-4.84%,0.0
1676.0,KOSEF KRX100,5185.0,40.0,+0.78%,0.0
1677.0,하나 코스닥150 선물 ETN,9320.0,190.0,+2.08%,0.0
1678.0,TRUE 인버스 유로스탁스50 ETN(H) C,9310.0,150.0,-1.59%,0.0
1679.0,KB STAR 50 ETN,9290.0,155.0,-1.64%,0.0
1680.0,TIGER 은행,6255.0,120.0,+1.96%,0.0
1681.0,ARIRANG KRX300,15370.0,90.0,+0.59%,0.0
1682.0,ACE 미국IT인터넷S&P(합성 H),11520.0,250.0,+2.22%,0.0
1683.0,TIGER 글로벌사이버보안INDXX,8835.0,260.0,+3.03%,0.0
1684.0,삼성 인버스 금 선물 ETN(H),9180.0,150.0,+1.66%,0.0
1685.0,SOL 유럽탄소배출권선물S&P(H),13095.0,45.0,-0.34%,0.0
1686.0,KODEX TDF2030액티브,10770.0,35.0,+0.33%,0.0
1687.0,메리츠 인버스 2X 국채5년 ETN,9140.0,15.0,+0.16%,0.0
